,budget,popularity,revenue,vote_average,vote_count,title,genre,production_company,Cluster
825,55000000,32.05145,223387299.0,6.1,772.0,Flightplan,Thriller,Imagine Entertainment,4
826,55000000,15.064058,214015089.0,5.9,210.0,Disclosure,Drama,Warner Bros.,4
827,55000000,21.272734,198685114.0,6.4,529.0,City of Angels,Drama,Atlas Entertainment,0
828,30000000,79.754966,180949000.0,7.7,4949.0,Kill Bill: Vol. 1,Action,Miramax Films,2
829,55000000,13.191829,0.0,6.0,254.0,Bowfinger,Comedy,Universal Pictures,2
830,30000000,50.622607,152159461.0,7.6,3948.0,Kill Bill: Vol. 2,Action,Miramax Films,0
831,55000000,22.787667,63408614.0,6.1,458.0,Tango & Cash,Action,Warner Bros.,3
832,55000000,29.498304,149022650.0,6.3,636.0,Death Becomes Her,Fantasy,Universal Pictures,0
833,55000000,25.400935,56932305.0,6.2,735.0,Shanghai Noon,Adventure,Spyglass Entertainment,4
834,55000000,17.231675,121969216.0,5.8,256.0,Executive Decision,Action,Silver Pictures,3
835,55000000,32.835777,187361754.0,5.7,751.0,Mr. Popper's Penguins,Comedy,Twentieth Century Fox Film Corporation,4
836,55000000,17.097041,127906624.0,6.3,461.0,The Forbidden Kingdom,Action,Casey Silver Productions,3
837,55000000,14.414937,110000000.0,5.7,254.0,Free Birds,Animation,Reel FX Creative Studios,4
838,50000000,45.856409,159773545.0,6.2,1633.0,Alien³,Science Fiction,Twentieth Century Fox Film Corporation,4
839,55000000,7.027139,141047179.0,5.9,120.0,Evita,History,Hollywood Pictures,1
840,55000000,32.657488,41610884.0,6.7,658.0,Ronin,Action,United Artists,1
841,50000000,12.46525,75000000.0,6.4,236.0,The Ghost and the Darkness,Adventure,Constellation Films,4
842,55000000,39.882276,259207227.0,7.0,883.0,Paddington,Family,The Weinstein Company,4
843,68000000,39.395881,68267862.0,5.3,881.0,The Watch,Comedy,Ingenious Film Partners,4
844,55000000,8.634954,34234008.0,6.0,189.0,The Hunted,Drama,Lakeshore Entertainment,0
845,80000000,7.386394,0.0,6.2,146.0,Instinct,Drama,Spyglass Entertainment,4
846,55000000,8.802525,33828318.0,5.1,188.0,Stuck on You,Comedy,Twentieth Century Fox Film Corporation,0
847,0,10.449975,33472850.0,5.4,251.0,Semi-Pro,Comedy,New Line Cinema,4
848,60000000,23.700759,118338361.0,6.4,374.0,The Pirates! In an Adventure with Scientists!,Animation,Columbia Pictures,3
849,55000000,27.50916,113020255.0,7.3,1131.0,Changeling,Crime,Imagine Entertainment,4
850,50000000,20.58862,60209334.0,5.3,284.0,Chain Reaction,Action,Twentieth Century Fox Film Corporation,0
851,55000000,4.366488,18626419.0,5.7,194.0,The Fan,Drama,TriStar Pictures,4
852,70000000,18.927463,154648887.0,7.0,438.0,The Phantom of the Opera,Thriller,Odyssey Entertainment,0
853,55000000,15.274137,74237563.0,6.6,303.0,Elizabeth: The Golden Age,Drama,Universal Pictures,4
854,62000000,29.954302,52304001.0,5.4,703.0,Æon Flux,Action,Paramount Pictures,0
855,56000000,4.362535,12923936.0,6.1,48.0,Gods and Generals,Drama,Warner Bros. Pictures,1
856,55000000,4.700024,11466088.0,5.2,62.0,Turbulence,Action,Metro-Goldwyn-Mayer (MGM),4
857,55000000,12.340384,0.0,5.7,134.0,Imagine That,Comedy,Paramount Pictures,0
858,50000000,14.808304,80383290.0,6.2,316.0,Muppets Most Wanted,Comedy,Buena Vista,4
859,57000000,9.27875,28283637.0,4.2,91.0,Thunderbirds,Action,Studio Canal,0
860,55000000,22.863516,89519773.0,6.9,573.0,Burlesque,Drama,Bedford Falls Productions,4
861,47000000,23.05451,0.0,7.1,346.0,A Very Long Engagement,Drama,Gerber Pictures,0
862,2000000,23.962109,9250000.0,7.3,395.0,Lolita,Drama,Seven Arts Productions,0
863,55000000,12.669778,6416302.0,5.3,123.0,D-Tox,Action,Universal Pictures,3
864,54000000,67.169587,155010032.0,6.2,1528.0,Blade II,Fantasy,New Line Cinema,4
865,55000000,41.472404,168167691.0,7.5,2039.0,Seven Pounds,Drama,Columbia Pictures,2
866,55000000,22.503935,9489829.0,5.2,481.0,Bullet to the Head,Action,Dark Castle Entertainment,4
867,54000000,59.194915,136766062.0,7.1,1546.0,The Godfather: Part III,Crime,Paramount Pictures,4
868,57000000,22.894898,52034889.0,6.1,327.0,Elizabethtown,Comedy,Paramount Pictures,0
869,54000000,18.600367,130431368.0,5.4,407.0,"You, Me and Dupree",Comedy,Universal Pictures,3
870,54000000,30.515175,190458706.0,6.5,629.0,Superman II,Action,Warner Bros.,3
871,54000000,9.053456,7266209.0,3.5,104.0,Gigli,Drama,City Light Films,3
872,55000000,7.768223,9450897.0,5.7,95.0,All the King's Men,Drama,Columbia Pictures Corporation,4
873,46000000,19.643365,107196498.0,5.5,308.0,Shaft,Action,Paramount Pictures,4
874,53000000,45.565918,139804348.0,7.4,1432.0,Anastasia,Animation,Twentieth Century Fox Film Corporation,3
875,52500000,57.374341,179213434.0,7.4,1300.0,Moulin Rouge!,Drama,Bazmark Films,0
876,75000000,8.41856,54249294.0,5.4,113.0,Domestic Disturbance,Mystery,Paramount Pictures,0
877,53000000,46.049902,98837872.0,6.3,1242.0,Black Mass,Crime,Infinitum Nihil,2
878,90000000,23.9366,65900249.0,6.7,526.0,Flags of Our Fathers,War,DreamWorks SKG,3
879,53000000,49.593978,126690726.0,7.2,1486.0,Law Abiding Citizen,Drama,"Film Department, The",0
880,67000000,16.637642,25037897.0,6.8,459.0,Grindhouse,Thriller,Big Talk Productions,4
881,0,1.453765,0.0,5.9,26.0,Beloved,Drama,Harpo Films,3
882,0,6.162872,5761917.0,5.4,81.0,Lucky You,Drama,Village Roadshow Pictures,4
883,52000000,73.944049,352114312.0,7.7,3795.0,Catch Me If You Can,Drama,Kemp Company,1
884,40000000,38.306954,132820716.0,6.7,1702.0,Zero Dark Thirty,Thriller,Columbia Pictures,0
885,52000000,26.251217,204999686.0,5.6,832.0,The Break-Up,Romance,Universal Pictures,4
886,52000000,30.780599,609841637.0,6.4,1386.0,Mamma Mia!,Comedy,Universal Pictures,4
887,52000000,25.41929,216485654.0,5.7,1013.0,Valentine's Day,Comedy,New Line Cinema,0
888,50000000,15.98212,110803676.0,5.1,316.0,The Dukes of Hazzard,Action,Village Roadshow Pictures,0
889,52000000,40.072583,98126565.0,7.2,771.0,The Thin Red Line,Drama,Fox 2000 Pictures,4
890,52000000,32.015477,75450437.0,5.9,736.0,The Change-Up,Comedy,Universal Pictures,0
891,82000000,24.444186,47434430.0,6.9,435.0,Man on the Moon,Comedy,Mutual Film Company,0
892,52000000,40.06688,116112375.0,7.8,1307.0,Casino,Drama,Universal Pictures,4
893,52000000,27.916284,52826594.0,6.1,675.0,From Paris with Love,Action,Apipoulaï,0
894,52000000,15.20707,0.0,5.1,278.0,Bulletproof Monk,Action,Metro-Goldwyn-Mayer (MGM),0
895,51000000,39.001682,149270999.0,6.1,927.0,"Me, Myself & Irene",Comedy,Twentieth Century Fox Film Corporation,4
896,51000000,10.430832,72779000.0,5.3,225.0,Barnyard,Animation,Paramount Pictures,4
897,0,5.952527,47231070.0,5.1,109.0,Deck the Halls,Comedy,Regency Enterprises,4
898,50000000,94.815867,709827462.0,5.6,2436.0,The Twilight Saga: New Moon,Adventure,Summit Entertainment,3
899,60000000,67.298732,484409218.0,7.3,4056.0,Shrek,Adventure,DreamWorks SKG,0
900,50200000,26.60772,127869379.0,6.5,1652.0,The Adjustment Bureau,Science Fiction,Universal Pictures,2
901,48000000,28.803729,390493908.0,6.6,909.0,Robin Hood: Prince of Thieves,Adventure,Warner Bros.,2
902,50000000,27.039636,273552592.0,6.7,913.0,Jerry Maguire,Comedy,Gracie Films,3
903,50000000,68.87691,549368315.0,6.3,4697.0,Ted,Comedy,Universal Pictures,4
904,50000000,37.885022,314178011.0,7.2,915.0,As Good as It Gets,Comedy,Gracie Films,0
905,50000000,35.537397,202292902.0,7.0,832.0,Patch Adams,Comedy,Universal Pictures,0
906,50000000,38.125008,173649015.0,6.0,923.0,Anchorman 2: The Legend Continues,Comedy,Paramount Pictures,0
907,50000000,18.121404,171269535.0,5.6,644.0,Mr. Deeds,Comedy,New Line Cinema,3
908,50000000,37.069253,260095987.0,6.6,2435.0,Super 8,Thriller,Paramount Pictures,4
909,52000000,30.347332,256271286.0,7.1,716.0,Erin Brockovich,Drama,Jersey Films,0
910,50000000,23.854701,177371441.0,6.3,850.0,How to Lose a Guy in 10 Days,Comedy,Paramount Pictures,4
911,50000000,52.380982,188441614.0,7.0,3319.0,22 Jump Street,Crime,Columbia Pictures,4
912,60000000,50.163785,223664608.0,7.2,1516.0,Interview with the Vampire,Horror,Geffen Pictures,3
913,70000000,43.849351,225990978.0,6.4,1813.0,Yes Man,Comedy,Village Roadshow Pictures,4
914,50000000,45.318703,216972543.0,6.2,1650.0,Central Intelligence,Action,New Line Cinema,3
915,0,16.368283,0.0,6.9,277.0,Stepmom,Drama,Columbia Pictures,4
916,50000000,38.616744,242786137.0,5.8,854.0,Daddy's Home,Comedy,Paramount Pictures,0
917,50000000,65.90161,212902372.0,5.6,1652.0,Into the Woods,Fantasy,Walt Disney Pictures,4
918,45000000,45.220386,184376254.0,7.3,1630.0,Inside Man,Crime,Imagine Entertainment,0
919,90000000,17.457947,161626121.0,6.7,548.0,Payback,Drama,Paramount Pictures,1
920,50000000,10.755847,152022101.0,5.0,213.0,Congo,Action,Paramount Pictures,4
921,50000000,38.629763,120081841.0,6.5,909.0,We Bought a Zoo,Drama,Twentieth Century Fox Film Corporation,1
922,50000000,32.693093,155446362.0,5.9,1486.0,Knowing,Action,Summit Entertainment,4
923,50000000,18.806031,88715192.0,5.5,399.0,Failure to Launch,Comedy,Paramount Pictures,3
924,50000000,32.233713,161451538.0,5.4,632.0,The Ring Two,Drama,DreamWorks,4
925,50000000,37.990705,142851197.0,7.0,2443.0,"Crazy, Stupid, Love.",Comedy,Warner Bros.,4
926,50000000,17.667826,200804534.0,5.2,820.0,Garfield,Animation,Twentieth Century Fox Film Corporation,0
927,60000000,9.225166,0.0,5.2,193.0,Christmas with the Kranks,Comedy,Columbia Pictures,4
928,50000000,46.180421,110206216.0,7.0,1381.0,Moneyball,Drama,Columbia Pictures,0
929,50000000,30.397496,189859560.0,6.3,513.0,Outbreak,Action,Kopelson Entertainment,0
930,50000000,83.295796,222809600.0,6.8,2268.0,Non-Stop,Action,StudioCanal,4
931,50000000,23.935053,106303988.0,5.5,509.0,Race to Witch Mountain,Adventure,Walt Disney Pictures,3
932,54000000,84.630969,132511035.0,7.7,4442.0,V for Vendetta,Action,Studio Babelsberg,1
933,50000000,16.251204,88323487.0,6.0,692.0,Shanghai Knights,Action,Spyglass Entertainment,0
934,50000000,9.894346,69834815.0,6.2,106.0,Curious George,Adventure,Imagine Entertainment,3
935,50000000,12.050755,66002004.0,5.1,542.0,Herbie Fully Loaded,Comedy,Walt Disney Pictures,4
936,50000000,11.596207,100020092.0,6.0,220.0,Don't Say a Word,Thriller,Village Roadshow Pictures,1
937,50000000,53.02787,224803475.0,5.7,3239.0,Hansel & Gretel: Witch Hunters,Fantasy,Paramount Pictures,1
938,50000000,14.382253,119137784.0,6.3,276.0,Unfaithful,Thriller,Regency Enterprises,3
939,50000000,43.450266,144492830.0,5.9,1567.0,I Am Number Four,Action,DreamWorks SKG,3
940,50000000,16.871194,94000000.0,6.3,451.0,Syriana,Drama,Section Eight,4
941,50000000,42.526529,69411370.0,7.0,938.0,13 Hours: The Secret Soldiers of Benghazi,Action,Paramount Pictures,3
942,50000000,34.890999,97437106.0,7.3,755.0,The Book of Life,Romance,Twentieth Century Fox Film Corporation,0
943,45000000,18.186026,82800000.0,5.6,267.0,Firewall,Thriller,Village Roadshow Pictures,3
944,50000000,13.576765,50068310.0,6.4,223.0,Absolute Power,Crime,Columbia Pictures,4
945,50000000,19.434672,48169156.0,6.0,395.0,G.I. Jane,Action,Caravan Pictures,0
946,50000000,62.925175,109423648.0,7.5,1506.0,The Game,Drama,PolyGram Filmed Entertainment,4
947,50000000,32.927994,97607453.0,6.3,1067.0,Silent Hill,Horror,Silent Hill DCP Inc.,4
948,0,14.837288,0.0,6.1,203.0,The Replacements,Comedy,Warner Bros.,0
949,50000000,39.920035,234989584.0,6.1,1611.0,American Reunion,Comedy,Universal Pictures,4
950,50000000,28.725621,44547681.0,6.8,582.0,The Negotiator,Action,Regency Enterprises,4
951,50000000,20.566554,160602194.0,5.8,817.0,Into the Storm,Action,New Line Cinema,3
952,50000000,20.333953,119208989.0,5.5,434.0,Beverly Hills Cop III,Action,Paramount Pictures,4
953,50000000,33.98637,41482207.0,6.2,652.0,Gremlins 2: The New Batch,Comedy,Amblin Entertainment,1
954,50000000,42.472324,83719388.0,7.2,1417.0,The Judge,Drama,Village Roadshow Pictures,0
955,50000000,15.931084,0.0,5.8,255.0,The Peacemaker,Action,DreamWorks SKG,4
956,45000000,29.880122,129394835.0,6.1,1267.0,Resident Evil: Apocalypse,Horror,Impact Pictures,4
957,50000000,28.803802,40203020.0,6.1,750.0,Bridget Jones: The Edge of Reason,Comedy,Miramax Films,1
958,50000000,14.993459,55495563.0,6.1,298.0,Out of Time,Thriller,Original Film,0
959,50000000,9.114168,49000000.0,4.5,104.0,On Deadly Ground,Action,Warner Bros.,1
960,50000000,12.31101,69425966.0,4.4,269.0,The Adventures of Sharkboy and Lavagirl,Adventure,Troublemaker Studios,0
961,40000000,41.362082,144056873.0,6.3,1233.0,The Beach,Drama,Figment Films,1
962,50000000,13.298205,49718611.0,5.9,189.0,Raising Helen,Drama,Touchstone Pictures,1
963,40000000,19.085403,60462347.0,6.2,371.0,Ninja Assassin,Action,Studio Babelsberg,1
964,50000000,9.622345,0.0,6.3,88.0,For Love of the Game,Drama,Universal Pictures,1
965,50000000,11.106006,113309743.0,4.4,205.0,Striptease,Drama,Columbia Pictures,1
966,50000000,12.25622,83761844.0,5.0,149.0,Marmaduke,Family,Twentieth Century Fox Film Corporation,2
967,50000000,13.365715,105197635.0,5.8,510.0,Hereafter,Drama,Amblin Entertainment,1
968,50000000,16.167093,56714147.0,6.0,268.0,Murder by Numbers,Crime,Castle Rock Entertainment,4
969,50000000,23.073933,30303072.0,6.0,387.0,Assassins,Action,Silver Pictures,1
970,50000000,6.567065,82169884.0,6.0,654.0,Hannibal Rising,Crime,Ingenious Film Partners,1
971,50000000,6.22577,58900031.0,5.9,75.0,The Story of Us,Comedy,Universal Pictures,2
972,44000000,42.933027,63327201.0,6.0,1817.0,The Host,Action,Nick Wechsler Productions,1
973,50000000,19.226763,42792561.0,6.2,286.0,Basic,Action,Intermedia Films,4
974,50000000,10.089065,26199517.0,6.1,206.0,Blood Work,Crime,Malpaso Productions,4
975,50000000,13.391833,60161391.0,6.0,368.0,The International,Drama,Studio Babelsberg,4
976,50000000,21.637234,42277365.0,5.6,373.0,Escape from L.A.,Action,Paramount Pictures,1
977,70000000,61.245957,23159305.0,7.6,1436.0,The Iron Giant,Adventure,Warner Bros. Animation,1
978,50000000,25.237969,34808403.0,7.1,775.0,The Life Aquatic with Steve Zissou,Adventure,Touchstone Pictures,4
979,50000000,21.589393,25035950.0,6.6,428.0,Free State of Jones,War,Larger Than Life Productions,4
980,50000000,22.442241,38955598.0,7.3,480.0,The Life of David Gale,Drama,Mikona Productions GmbH & Co. KG,4
981,40000000,6.004422,0.0,5.4,120.0,Man of the House,Comedy,Revolution Studios,1
982,50000000,74.64653,71561644.0,6.3,1148.0,Run All Night,Action,Vertigo Entertainment,3
983,51500000,35.481169,55112356.0,7.2,848.0,Eastern Promises,Thriller,BBC Films,4
984,50000000,14.723467,44434439.0,5.8,458.0,Into the Blue,Action,Columbia Pictures Corporation,4
985,60000000,21.084542,66976317.0,6.2,367.0,The Messenger: The Story of Joan of Arc,Adventure,Columbia Pictures,1
986,49900000,21.408222,26121638.0,5.2,501.0,Your Highness,Comedy,Universal Pictures,3
987,50000000,19.267479,38502340.0,5.8,391.0,Dream House,Drama,Cliffjack Motion Pictures,1
988,50000000,3.314004,10541523.0,5.9,81.0,Mad City,Action,Warner Bros.,0
989,50000000,21.312186,16671505.0,5.8,274.0,Baby's Day Out,Action,Twentieth Century Fox Film Corporation,1
990,50000000,7.44268,10382407.0,5.5,108.0,The Scarlet Letter,Drama,Hollywood Pictures,2
991,22000000,12.54949,24188922.0,6.5,235.0,Fair Game,Drama,River Road Entertainment,4
992,50000000,18.394571,22944502.0,6.0,444.0,Domino,Action,New Line Cinema,4
993,50000000,8.189406,9851610.0,5.2,44.0,Jade,Action,Paramount Pictures,4
994,50000000,27.631262,40828540.0,5.6,760.0,Gamer,Action,Lakeshore Entertainment,1
995,60000000,40.721373,60052138.0,5.6,984.0,Beautiful Creatures,Fantasy,Alcon Entertainment,1
996,55000000,11.329727,0.0,5.9,132.0,Death to Smoochy,Comedy,Senator Film Produktion,2
997,50000000,37.253774,55969000.0,4.7,797.0,Zoolander 2,Comedy,Scott Rudin Productions,4
998,50000000,6.397388,6808550.0,5.0,76.0,The Big Bounce,Comedy,Shangri-La Entertainment,1
